id,brand_model,rating_year,stars,adult_pct,child_pct,vru_pct,sa_pct,adult_points,adult_max_points,child_points,child_max_points,vru_points,vru_max_points,sa_points,sa_max_points,total_points,total_max_points,total_points_ratio,official_weighted_score,year_bucket,P_weighted,weights_used_sum,Subscore35,SafetyRaw,SafetyScore,manufactured_from,manufactured_to,on_sale_from,on_sale_to,variants,energy_sources,is_current_model,is_conventional_only,superseded_model_count,fitted_autonomous_emergency_braking,fitted_lane_support_system,image_url,manufacturer_icon,safety_rating_image_path,vehicle_url_api,vehicle_url_view,manufacturer_model_url,tags
64daef,Kia K4,2025,5,85,80,77,77,34.22,40,39.58,49,48.54,63,14.02,18,136.36,170,0.80211765,0.81362404,2023p,0.8583635294117649,170,55.79362941176471,90.79362941176471,77.70264551678673,Sep-24,onwards,Jan-25,onwards,All variants (exc. S without Safety Pack),Petrol / diesel,TRUE,TRUE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/a5cbc83ca3f4352bde2dd2a8dbb37a5922e30137/large.png?1755672960,https://www.ancap.com.au/assets/manufacturers/small/kia-fd32864bb76bbca8aca6303ede71093093674e6316c5e88f399a280769820c90.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/64daef,https://www.ancap.com.au/safety-ratings/64daef,https://www.ancap.com.au/safety-ratings/kia/k4,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,category.fleet_manager,body_type.sedan,price.under_35000,price.35000_to_65000,seats.5_seater,category.employer"
7c2065,Hyundai IONIQ 6,2022,5,97,88,66,90,36.96,38,43.41,49,36.02,54,14.49,16,130.88,157,0.83363057,0.88076871,2020_2022,0.8571019108280254,157,55.71162420382166,90.71162420382166,77.46380158931942,Dec-22,onwards,Feb-23,onwards,All variants,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/34f9a9755028bf392f621d18d888a9a00c73d9d8/large.png?1676429703,https://www.ancap.com.au/assets/manufacturers/small/hyundai-fc7aa7616090539d442af372062f91227c79006c33e7aebb9457a87e9fd21f04.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/7c2065,https://www.ancap.com.au/safety-ratings/7c2065,https://www.ancap.com.au/safety-ratings/hyundai/ioniq-6,"category.older_driver,category.city_driver,category.fleet_manager,category.employer,category.luxury,body_type.sedan,body_type.awd,price.over_65000,seats.5_seater"
989419,Audi A3,2025,5,86,80,76,75,34.44,40,39.34,49,48.29,63,13.61,18,135.68,170,0.79811765,0.80949524,2023p,0.8544941176470591,170,55.54211764705884,90.54211764705883,76.97010597212387,Jul-25,onwards,Sep-25,onwards,All variants,Petrol / diesel and plug-in hybrid,TRUE,FALSE,3,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/a37a6239e19e2bfa4353bb0b45262366788d4f9d/large.png?1772576804,https://www.ancap.com.au/assets/manufacturers/small/audi-5fe869fc85fa218e107a3e484f7ea94dd48532030980d4fa091ba22e3b46ade6.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/989419,https://www.ancap.com.au/safety-ratings/989419,https://www.ancap.com.au/safety-ratings/audi/a3,"category.popular_models,category.family,category.older_driver,category.city_driver,category.fleet_manager,category.employer,body_type.hatch,body_type.sedan,price.over_65000,price.35000_to_65000,seats.5_seater"
f9ae7f,Kia Niro,2022,5,88,84,76,87,33.71,38,41.62,49,41.44,54,13.98,16,130.75,157,0.83280255,0.85295114,2020_2022,0.8543668789808918,157,55.533847133757966,90.53384713375797,76.94601772299318,Apr-22,onwards,Jun-22,onwards,All variants,"Battery electric, hybrid and plug-in hybrid",TRUE,FALSE,1,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/24ba8bca97a0c3e9ba90285b73f359c2dd4ab025/large.png?1662428852,https://www.ancap.com.au/assets/manufacturers/small/kia-fd32864bb76bbca8aca6303ede71093093674e6316c5e88f399a280769820c90.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/f9ae7f,https://www.ancap.com.au/safety-ratings/f9ae7f,https://www.ancap.com.au/safety-ratings/kia/niro,"category.family,category.younger_driver,category.older_driver,category.city_driver,category.fleet_manager,category.employer,body_type.suv,price.35000_to_65000,price.over_65000,seats.5_seater"
b7830d,GWM Haval H6,2022,5,88,88,73,81,33.66,38,43.55,49,39.45,54,13.06,16,129.72,157,0.82624204,0.841432,2020_2022,0.8500738853503185,157,55.25480255,90.25480254777071,76.13328757417176,Feb-21,onwards,Mar-21,onwards,All variants (see Technical Report),"Petrol / diesel, hybrid and plug-in hybrid",TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/5897fe8e0d1ddef30adf0be05b35c4dc1d1a6da9/large.png?1647394760,https://www.ancap.com.au/assets/manufacturers/small/gwm-2a8e624d67ad4cd0510403509f28589d7d0c520f787c872a8ee4f7df3c0ea22e.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/b7830d,https://www.ancap.com.au/safety-ratings/b7830d,https://www.ancap.com.au/safety-ratings/great-wall-motors/haval-h6,"category.popular_models,category.family,category.city_driver,category.fleet_manager,body_type.suv,body_type.awd,price.under_35000,price.35000_to_65000,seats.5_seater,category.younger_driver,category.older_driver,category.rural_driver,category.employer"
2acd6f,MG ZS,2025,5,81,84,73,79,32.8,40,41.19,49,46.55,63,14.25,18,134.79,170,0.79288235,0.80223356,2023p,0.8465894117647058,170,55.028311764705876,90.02831176470588,75.47362279,Dec-25,onwards,Dec-25,onwards,All variants,Petrol / diesel and hybrid,TRUE,FALSE,2,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/9fa093848a174333387b95e6450341eaea5f9cf1/large.png?1765857791,https://www.ancap.com.au/assets/manufacturers/small/mg-64908a954f2375bfe93427a0a7639fe122f0f3e9a9f2e5e8e32d090836a8b44d.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/2acd6f,https://www.ancap.com.au/safety-ratings/2acd6f,https://www.ancap.com.au/safety-ratings/mg/zs,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,category.fleet_manager,category.employer,body_type.suv,seats.5_seater,price.under_35000"
82e130,Hyundai Palisade,2025,5,84,86,71,73,33.9,40,42.57,49,44.97,63,13.27,18,134.71,170,0.79241176,0.80296145,2023p,0.8451682352941178,170,54.935935294117655,89.93593529411766,75.20457208019852,Aug-25,onwards,Oct-25,onwards,All variants,Hybrid,TRUE,FALSE,3,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/1d552279ccd70ae7032bf161a434919c3d04809e/large.png?1765169521,https://www.ancap.com.au/assets/manufacturers/small/hyundai-fc7aa7616090539d442af372062f91227c79006c33e7aebb9457a87e9fd21f04.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2025-997c7985fb400255a9ba79b38521ba860901a2b17b1167e1fa6249c0cf799600.png,https://api.ancap.com.au/v1/safety-ratings/82e130,https://www.ancap.com.au/safety-ratings/82e130,https://www.ancap.com.au/safety-ratings/hyundai/palisade,"category.popular_models,category.family,category.city_driver,category.fleet_manager,category.employer,category.luxury,body_type.suv,body_type.wagon,body_type.awd,price.over_65000,seats.5_seater,seats.7_seater"
6b6fc4,Volkswagen Golf,2022,5,88,87,74,76,33.66,38,42.71,49,39.98,54,12.17,16,128.52,157,0.81859873,0.82884139,2020_2022,0.8450859872611466,157,54.930589171974525,89.93058917197453,75.18900125437645,Nov-22,onwards,Feb-23,onwards,All variants (see Technical Report),Petrol / diesel and plug-in hybrid,TRUE,FALSE,6,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/cfb05ef0a526ea82e7fb2e9419e1046dd565f201/large.png?1693284516,https://www.ancap.com.au/assets/manufacturers/small/volkswagen-478585519095ad1c9ae6459c9b7e8cb60489d4e4d19fb0b3064d1adc665cbf40.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/6b6fc4,https://www.ancap.com.au/safety-ratings/6b6fc4,https://www.ancap.com.au/safety-ratings/volkswagen/golf,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,category.fleet_manager,category.employer,body_type.hatch,body_type.wagon,body_type.awd,price.35000_to_65000,price.over_65000,seats.5_seater"
9674a9,Peugeot 408,2022,4,79,86,78,82,30.09,38,42.2,49,42.19,54,13.27,16,127.75,157,0.81369427,0.811116,2020_2022,0.8401630573248409,157,54.61059872611466,89.61059872611466,74.25701441161078,Jun-23,onwards,Aug-23,onwards,All variants,Hybrid and plug-in hybrid,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/c4ef8e1a6ea0d544e4d7742ff5c552009356ccd4/large.png?1754018787,https://www.ancap.com.au/assets/manufacturers/small/peugeot-69f6c7d5d81a3aefad5ffd8da267ad75bc1e48c83f61c682983f5bfc08019f95.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-4-2022-57a3a773fe768b692350ba59cf396c193021d6666c9fc3dd4e0eafaa8caf980c.png,https://api.ancap.com.au/v1/safety-ratings/9674a9,https://www.ancap.com.au/safety-ratings/9674a9,https://www.ancap.com.au/safety-ratings/peugeot/408,"category.family,category.older_driver,category.city_driver,body_type.hatch,price.35000_to_65000,seats.5_seater"
c0a254,Volkswagen Multivan,2022,5,90,88,69,79,34.23,38,43.36,49,37.32,54,12.65,16,127.56,157,0.81248408,0.8336426,2020_2022,0.8386114649681529,157,54.509745222929936,89.50974522292994,73.96327396019697,Jan-22,onwards,May-22,onwards,All variants,Petrol / diesel and plug-in hybrid,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/7bf13597c3e68b6f4289b809c2d16694a953a6fe/large.png?1653450874,https://www.ancap.com.au/assets/manufacturers/small/volkswagen-478585519095ad1c9ae6459c9b7e8cb60489d4e4d19fb0b3064d1adc665cbf40.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/c0a254,https://www.ancap.com.au/safety-ratings/c0a254,https://www.ancap.com.au/safety-ratings/volkswagen/multivan,"category.family,category.fleet_manager,category.employer,price.over_65000,seats.7_seater,seats.5_seater,category.city_driver,body_type.van"
1304d2,MG 4 Electric,2022,5,83,86,75,81,31.64,38,42.35,49,40.63,54,12.98,16,127.6,157,0.81273885,0.81864126,2020_2022,0.8383337579617834,157,54.491694267515925,89.49169426751592,73.91069972505066,Mar-23,onwards,Aug-23,onwards,2WD variants,Battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/b003abefd4521b964f57b63a4627731fc704de22/large.png?1690941221,https://www.ancap.com.au/assets/manufacturers/small/mg-64908a954f2375bfe93427a0a7639fe122f0f3e9a9f2e5e8e32d090836a8b44d.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/1304d2,https://www.ancap.com.au/safety-ratings/1304d2,https://www.ancap.com.au/safety-ratings/mg/4-electric,"category.family,category.younger_driver,category.older_driver,category.city_driver,category.fleet_manager,category.employer,body_type.hatch,price.35000_to_65000,seats.5_seater"
064aad,Land Rover Discovery Sport,2022,5,85,88,71,83,32.31,38,43.22,49,38.66,54,13.31,16,127.5,157,0.81210191,0.82607361,2020_2022,0.8375808917197453,157,54.44275796178344,89.44275796178344,73.76817049123659,Feb-22,onwards,Apr-22,onwards,All variants excluding PHEV,Petrol / diesel,TRUE,TRUE,1,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/2acd75756f0a2b472112c8f68e36bae0d1268fcc/large.png?1684895328,https://www.ancap.com.au/assets/manufacturers/small/land-rover-b26939dafc7b723b232cb55af78b9a0b4b1fd61233ff8b46cc0dfb5a83c9d1a4.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/064aad,https://www.ancap.com.au/safety-ratings/064aad,https://www.ancap.com.au/safety-ratings/land-rover/discovery-sport,"category.family,category.older_driver,category.city_driver,category.rural_driver,category.fleet_manager,category.luxury,body_type.suv,body_type.awd,price.over_65000,seats.7_seater,seats.5_seater"
d9fa82,Isuzu D-Max,2022,5,86,89,69,84,33,38,44,49,37.63,54,13.49,16,128.12,157,0.81605096,0.83495563,2020_2022,0.8372044585987262,157,54.41828981,89.41828981,73.69690587432953,Jul-22,onwards,Sep-22,onwards,All variants exc. Blade,Petrol / diesel,TRUE,TRUE,7,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/5b5d97e4fb80c4f175eb9880ef86380dc1cb10cf/large.png?1670286959,https://www.ancap.com.au/assets/manufacturers/small/isuzu-c64dd8df7f5d9c191c75fd3b79db54fdbc5be939055a2d9636ad0cc99d8aef3d.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/d9fa82,https://www.ancap.com.au/safety-ratings/d9fa82,https://www.ancap.com.au/safety-ratings/isuzu/d-max,"category.popular_models,category.family,category.rural_driver,category.tradesperson,category.fleet_manager,category.employer,body_type.awd,body_type.ute,price.over_65000,seats.5_seater"
edbc90,Land Rover Range Rover,2022,5,84,86,72,84,32.12,38,42.2,49,39.13,54,13.54,16,126.99,157,0.8088535,0.82452609,2020_2022,0.8333057324840765,157,54.16487261146497,89.16487261146497,72.95881666944292,Aug-21,onwards,Oct-21,onwards,All variants,Petrol / diesel and plug-in hybrid,TRUE,FALSE,2,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/96271a612bb3d73b05c720fdc86a7fe3b564291f/large.png?1668554879,https://www.ancap.com.au/assets/manufacturers/small/land-rover-b26939dafc7b723b232cb55af78b9a0b4b1fd61233ff8b46cc0dfb5a83c9d1a4.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/edbc90,https://www.ancap.com.au/safety-ratings/edbc90,https://www.ancap.com.au/safety-ratings/land-rover/range-rover,"category.family,category.older_driver,category.city_driver,category.rural_driver,body_type.suv,body_type.awd,price.over_65000,seats.7_seater,seats.5_seater"
841031,Mitsubishi ASX,2024,4,76,83,76,70,30.61,40,40.84,49,48.35,63,12.7,18,132.5,170,0.77941176,0.76739705,2023p,0.8330011764705884,170,54.14507647058824,89.14507647058824,72.90115950163258,Jun-25,onwards,Oct-25,onwards,All variants,Petrol / diesel,TRUE,TRUE,3,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/5ab3c67457c02831123f8ed13ac7a46c88b36d30/large.png?1765162810,https://www.ancap.com.au/assets/manufacturers/small/mitsubishi-d2ee0d37dbfbbca85d9f978e92f9d14f0d697cea5e5cbd698b61e3bba50a7efc.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-4-2024-7d88bcda2480cc653abe9d50a49afb9937d3bb837df0ec1ce16dfdfcabe749d3.png,https://api.ancap.com.au/v1/safety-ratings/841031,https://www.ancap.com.au/safety-ratings/841031,https://www.ancap.com.au/safety-ratings/mitsubishi/asx,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,body_type.suv,price.35000_to_65000,seats.5_seater"
e18ca2,Chery C5,2022,5,87,88,68,83,33.42,38,43.32,49,36.96,54,13.36,16,127.06,157,0.80929936,0.83249469,2020_2022,0.8318356687898089,157,54.069318471337574,89.06931847133757,72.68051085587021,Mar-25,onwards,May-25,onwards,Petrol & battery electric variants,Petrol / diesel and battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/4bfe7af46322ee512880f420de519c640537e95e/large.png?1756773818,https://www.ancap.com.au/assets/manufacturers/small/chery-891080fd9f9fe853a1fe1dd6f739d980769db88adfbd750347794fcf60cb80b7.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/e18ca2,https://www.ancap.com.au/safety-ratings/e18ca2,https://www.ancap.com.au/safety-ratings/chery/c5-c742b28b-a5ca-4b0d-b1d8-8ebacea02bbc,"category.family,category.younger_driver,category.older_driver,category.city_driver,category.fleet_manager,body_type.suv,price.under_35000,price.35000_to_65000,seats.5_seater"
632e46,Omoda C5,2022,5,87,88,68,83,33.42,38,43.32,49,36.96,54,13.36,16,127.06,157,0.80929936,0.83249469,2020_2022,0.8318356687898089,157,54.069318471337574,89.06931847133757,72.68051085587021,Feb-24,onwards,Apr-24,onwards,Petrol & battery electric variants,Petrol / diesel and battery electric,TRUE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/2abaf23938178a7cc4c83ce5ebe1fa090c7f477b/large.png?1734411431,https://www.ancap.com.au/assets/manufacturers/small/omoda-4f8a74dabc205e0f9f28945f487c210da9a7854aa09fd8225d859fbe82003f3b.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/632e46,https://www.ancap.com.au/safety-ratings/632e46,https://www.ancap.com.au/safety-ratings/omoda/c5-009fb6c6-accf-4473-bd4b-f93044e7b8ca,"category.family,category.younger_driver,category.older_driver,category.city_driver,category.fleet_manager,body_type.suv,price.under_35000,price.35000_to_65000,seats.5_seater"
b8a56a,Chery Omoda 5,2022,5,87,88,68,83,33.42,38,43.32,49,36.96,54,13.36,16,127.06,157,0.80929936,0.83249469,2020_2022,0.8318356687898089,157,54.069318471337574,89.06931847133757,72.68051085587021,Jan-23,Mar-25,Mar-23,Apr-25,Petrol & battery electric variants,Petrol / diesel and battery electric,FALSE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/49f22bfc6e16c0f91056f90e9633e4bfcce53796/large.png?1679286638,https://www.ancap.com.au/assets/manufacturers/small/chery-891080fd9f9fe853a1fe1dd6f739d980769db88adfbd750347794fcf60cb80b7.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-5-2022-6fb1f080765af2b98c7726db6ea8d07e44609565ad1d219235702f4016f0b6e1.png,https://api.ancap.com.au/v1/safety-ratings/b8a56a,https://www.ancap.com.au/safety-ratings/b8a56a,https://www.ancap.com.au/safety-ratings/chery/omoda-5,"category.family,category.younger_driver,category.older_driver,category.city_driver,category.fleet_manager,body_type.suv,price.under_35000,price.35000_to_65000,seats.5_seater,category.popular_models"
67243d,MG ZS,2024,4,75,84,73,79,30.3,40,41.19,49,46.55,63,14.25,18,132.29,170,0.77817647,0.77723356,2023p,0.8316247058823528,170,54.055605882352936,89.05560588235294,72.64057231183153,Sep-24,Nov-25,Nov-24,Nov-25,Hybrid variants,Hybrid,FALSE,FALSE,0,standard,standard,https://s3.amazonaws.com/cdn.ancap.com.au/app/public/assets/d88de91bb063ef8c7d957096e9338fbf24cb27dd/large.png?1733311603,https://www.ancap.com.au/assets/manufacturers/small/mg-64908a954f2375bfe93427a0a7639fe122f0f3e9a9f2e5e8e32d090836a8b44d.png,https://www.ancap.com.au/assets/logos/ratings/star-rating-logo-4-2024-7d88bcda2480cc653abe9d50a49afb9937d3bb837df0ec1ce16dfdfcabe749d3.png,https://api.ancap.com.au/v1/safety-ratings/67243d,https://www.ancap.com.au/safety-ratings/67243d,https://www.ancap.com.au/safety-ratings/mg/zs,"category.popular_models,category.family,category.younger_driver,category.older_driver,category.city_driver,body_type.suv,price.under_35000,price.35000_to_65000,seats.5_seater"
